Feature ID	Taxon	Confidence
2c819005cb40309dc2c063de6e6a542c	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9901980933650489
ffb8f5042c37ef74d09df3fb20ddb342	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9972118237475497
7f1c0295fe9120d0e6dbb37ff23d6ee5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae	0.999997757648971
a55b40a8854ba1058564b6024004e164	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae	0.9029825447072353
11b0bff861e7f704eb703cd685df94f9	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.9277122776922626
70d65747d27d0f5c0187d2788664bcec	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9976270449424577
6a018b22e8702fe36d9278460d225290	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__brantae	0.897797082028493
6e8044fa6f154f5e7d44cedd4b705097	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9160816043220015
a9258b36e1d98ed2b203a196cf85edff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7507197572459655
43e1a92aff5a802b0d70bf3054a050f1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.9947112257584241
8944449bc4972810708d63fccd9e2d3d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9998290783362187
06707b993d8aaf7c63a016a6545b6288	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__	0.9999999999997442
2b4ff978f7ea0edd826e1350963abb83	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9700420970158177
076454d3cd7ac8a94e85ade1aacfc45a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9985004306877985
4cd9e4caced49feb969f8d60049995ac	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.9431763592922889
6f9cbc14c096ae30190185b677b4b4fc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999869942362414
d33fb396d6c2f851f74984155293d7dc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.7555217404985194
3bb952a30d26f7b8b4e9bcb26d6aa489	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.999332940334149
795eb56c5f796680408585e4d06c08a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__baratii	0.937913426407952
23b061bbdee0deb117eb80a698076994	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__cholecystus	0.9719818681583153
230944c6dad8430a0f41b4fc0f5eab16	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9994114435780347
15e7f84c237612fc2cfcf4e0f67d5d9e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9980450529197527
3cf341126ccfcf74451fb14a41e1570a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	0.7168288572409276
aeedd3f63236d117031c3a2845cf71b3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.9977214091509574
ffe8a18cce6dedbf2326ed117d0efff5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9997160572830938
6494d4657b62e0e7804b8d788fe517d0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9999676430143525
cafe5024289d33e7bc3e42453a462a32	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9999685455903267
3e21f823a608c483a651f951b43e0b73	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas	0.8919968813722259
a50887a52f913822aca6e40ab6aedc1e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Rickettsiella; s__	0.9999999999992184
98ac9ff7fece8f70d19849835bd59f8d	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9847383122778505
d95243e8f286de57e93d807ed0d00c67	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__gadei	0.9946643745349891
053a0c170752c8f9e3f3a63bb8493ede	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9998551977330047
5807157bfc6d453e53be9e86489d53fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999736763679019
